item,itemLabel,dob,twfyid,sexLabel
http://www.wikidata.org/entity/Q335625,"James Hamilton, 4th Duke of Hamilton",1658-04-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q335630,"Charles Douglas, 3rd Duke of Queensberry",1698-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q335636,"James Douglas, 2nd Duke of Queensberry",1662-12-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q335642,"John Pitt, 2nd Earl of Chatham",1756-10-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q335649,"Frederick Gordon-Lennox, 9th Duke of Richmond",1904-02-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q335675,"Dominick Browne, 4th Baron Oranmore and Browne",1901-10-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q335686,"John Keane, 1st Baron Keane",1781-02-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q335703,"Frederick Marquis, 1st Earl of Woolton",1883-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q335703,"Frederick Marquis, 1st Earl of Woolton",1883-08-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q335705,"David Boyle, 7th Earl of Glasgow",1833-05-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q335717,Philip Chetwode,1869-09-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q335735,"Willoughby Norrie, 1st Baron Norrie",1893-09-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q335743,"John Harding, 1st Baron Harding of Petherton",1896-02-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q335752,"Rudolph Lambart, 10th Earl of Cavan",1865-10-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q335766,"William Cathcart, 1st Earl Cathcart",1755-09-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q335771,"George Talbot, 4th Earl of Shrewsbury",1468-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q335773,"Francis Grenfell, 1st Baron Grenfell",1841-04-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q335777,"Hugh Rose, 1st Baron Strathnairn",1801-04-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q335779,"George Bingham, 3rd Earl of Lucan",1800-04-16T00:00:00Z,23798,male
http://www.wikidata.org/entity/Q335786,"Charles Canning, 1st Earl Canning",1812-12-14T00:00:00Z,16888,male
http://www.wikidata.org/entity/Q335797,"Julian Asquith, 2nd Earl of Oxford and Asquith",1916-04-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q335804,Murdoch Stewart,1362-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q335805,"Somerset Lowry-Corry, 4th Earl Belmore",1835-04-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q335808,"John Spencer-Churchill, 10th Duke of Marlborough",1897-09-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q335837,"James Saumarez, 1st Baron de Saumarez",1757-03-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q335845,"Henry Herbert, 4th Earl of Carnarvon",1831-06-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q335851,"Wogan Philipps, 2nd Baron Milford",1902-02-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q335889,"Alan Brooke, 1st Viscount Alanbrooke",1883-07-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q335896,"John Douglas, 9th Marquess of Queensberry",1844-07-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q335903,"Charles Hardinge, 1st Baron Hardinge of Penshurst",1858-06-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q335919,"Nicolas Rea, 3rd Baron Rea",1928-06-06T00:00:00Z,13033,male
http://www.wikidata.org/entity/Q335979,"Ludovic Stewart, 2nd Duke of Lennox",1574-10-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q335981,"John Hamilton-Gordon, 1st Marquess of Aberdeen and Temair",1847-08-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q2159225,"Robert Willoughby, 6th Baron Willoughby de Eresby",1380-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q2161654,"Roger Chorley, 2nd Baron Chorley",1930-08-14T00:00:00Z,13257,male
http://www.wikidata.org/entity/Q2161667,"Roger Davies, 3rd Baron Darwen",1938-06-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q2218492,"John Norton, 5th Baron Grantley",1855-10-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q2218582,"Samuel Lister, 1st Baron Masham",1815-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q2218762,"Samuel Porter, Baron Porter",1877-02-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q2228132,"Savile Crossley, 3rd Baron Somerleyton",1928-09-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q2271250,"Mark Romer, Baron Romer",1866-08-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q2271478,"Reginald Manningham-Buller, 1st Viscount Dilhorne",1905-08-01T00:00:00Z,22093,male
http://www.wikidata.org/entity/Q2271495,"Frederic Maugham, 1st Viscount Maugham",1866-10-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q2272034,"Adair Roche, Baron Roche",1871-07-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q2277548,"Augustus Uthwatt, Baron Uthwatt",1879-04-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q2287766,"Simon Ramsay, 16th Earl of Dalhousie",1914-10-17T00:00:00Z,22161,male
http://www.wikidata.org/entity/Q2291802,"Ernle Chatfield, 1st Baron Chatfield",1873-09-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q2347324,"Herbert Gladstone, 1st Viscount Gladstone",1854-01-07T00:00:00Z,15591,male
http://www.wikidata.org/entity/Q2359751,"George Villiers, 6th Earl of Clarendon",1877-06-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q2363040,"Arthur Wellesley, 5th Duke of Wellington",1876-06-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q2364228,"William Neville, Earl of Kent",1410-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q2364409,"Henry Wellesley, 6th Duke of Wellington",1912-07-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q2373782,"Sydney Templeman, Baron Templeman",1920-03-03T00:00:00Z,12978,male
http://www.wikidata.org/entity/Q2392256,"Hugh de Courtenay, 9th Earl of Devon",1276-09-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q2474750,Roy Thomson,1894-06-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q2483082,"David Seely, 4th Baron Mottistone",1920-12-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q2483097,"Alastair Gordon, 6th Marquess of Aberdeen and Temair",1920-07-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q2483178,"John Murray, 11th Duke of Atholl",1929-01-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q2484628,"David Carnegie, 10th Earl of Northesk",1865-12-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q2514331,"Fergus Morton, Baron Morton of Henryton",1887-10-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q2514387,"James Reid, Baron Reid",1890-07-30T00:00:00Z,21933,male
http://www.wikidata.org/entity/Q2514411,"Wilfrid Normand, Baron Normand",1884-05-06T00:00:00Z,18615,male
http://www.wikidata.org/entity/Q1606954,"Henry Kitchener, 3rd Earl Kitchener",1919-02-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q1613677,"James Hamilton, 7th Duke of Hamilton",1755-02-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q1617371,"Charles Middleton, 1st Baron Barham",1726-10-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q1619235,"James Keith, Baron Keith of Avonholm",1886-05-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q1624654,"John de Beaumont, 2nd Baron Beaumont",1318-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q1628019,"Robert Goff, Baron Goff of Chieveley",1926-11-12T00:00:00Z,12918,male
http://www.wikidata.org/entity/Q1635167,"Hugo Hirst, 1st Baron Hirst",1863-11-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q1638516,"William Herbert, 2nd Earl of Pembroke",1455-03-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q1642455,"Robert Millar, 2nd Baron Inchyra",1935-04-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q1646682,"Redmond Morris, 4th Baron Killanin",1947-01-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q1650574,"Nathaniel Lindley, Baron Lindley",1828-11-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q1655490,Ian Cundy,1945-04-23T00:00:00Z,13596,male
http://www.wikidata.org/entity/Q1655511,"Ian Fraser, Baron Fraser of Tullybelton",1911-02-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q1658918,"Jane Heathcote-Drummond-Willoughby, 28th Baroness Willoughby de Eresby",1934-12-01T00:00:00Z,,female
http://www.wikidata.org/entity/Q1659500,David Young,1931-09-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q1659827,"John MacDermott, Baron MacDermott",1896-04-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q1666146,"John Strutt, 6th Baron Rayleigh",1960-06-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q1676624,"Walter Layton, 1st Baron Layton",1884-03-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q1678324,Martin Wharton,1944-08-06T00:00:00Z,13709,male
http://www.wikidata.org/entity/Q1678912,"William Smith, 4th Viscount Hambleden",1930-04-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q1680173,"James Clyde, Baron Clyde",1932-01-29T00:00:00Z,13519,male
http://www.wikidata.org/entity/Q1680573,"James Hope-Johnstone, 3rd Earl of Hopetoun",1741-08-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q1681147,James Jones,1948-08-18T00:00:00Z,13297,male
http://www.wikidata.org/entity/Q1683310,"John Lubbock, 3rd Baron Avebury",1915-05-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q1686848,"Jenico Preston, 14th Viscount Gormanston",1837-06-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q1699294,"John Beaumont, 1st Viscount Beaumont",1409-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q1699295,"John Beaumont, 4th Baron Beaumont",1361-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q1699445,"John Buchan, 2nd Baron Tweedsmuir",1911-11-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q1699629,"Thomas Ashton, 2nd Baron Ashton of Hyde",1901-10-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q1699761,"John Siddeley, 1st Baron Kenilworth",1866-08-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q1700069,"John Vavasseur Fisher, 3rd Baron Fisher",1921-07-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q335999,"Edward Evans, 1st Baron Mountevans",1881-10-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q5549593,"Gerald Spring Rice, 6th Baron Monteagle of Brandon",1926-07-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q5553465,"Gervas Pierrepont, 6th Earl Manvers",1881-04-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5560894,"Gilbert Elliot-Murray-Kynynmound, 6th Earl of Minto",1928-06-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q5560945,"Gilbert Greenall, 1st Baron Daresbury",1867-03-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q5561198,"Gilbert Sackville, 8th Earl De La Warr",1869-03-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q5572002,"William Lever, 2nd Viscount Leverhulme",1888-03-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q5576423,"Godfrey Elton, 1st Baron Elton",1892-03-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q5584291,"John Bradbury, 1st Baron Bradbury",1872-09-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q5585310,"Gordon Howard, 5th Earl of Effingham",1873-05-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5585592,"John Campbell, 1st Earl of Breadalbane and Holland",1635-07-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q5586152,"Gorell Barnes, 1st Baron Gorell",1848-05-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q5592808,"Graham Eyres-Monsell, 2nd Viscount Monsell",1905-11-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q5596900,"Granville Gordon, 13th Marquess of Huntly",1944-02-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q5608241,"Grey Ruthven, 2nd Earl of Gowrie",1939-11-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q5613061,"William Craven, 1st Earl of Craven, 7th Baron Craven",1770-09-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q5621480,"Willoughby Dickinson, 1st Baron Dickinson",1859-04-09T00:00:00Z,20960,male
http://www.wikidata.org/entity/Q5622406,"Guy Larnach-Nevill, 4th Marquess of Abergavenny",1883-07-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5622699,"Guy de Bryan, 1st Baron Bryan",1301-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q5622699,"Guy de Bryan, 1st Baron Bryan",1310-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q5644901,"Hamilton Cuffe, 5th Earl of Desart",1848-08-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q5650105,"Hans Hamilton, 4th Baron HolmPatrick",1955-03-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5670987,"Harry McGowan, 1st Baron McGowan",1874-06-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q5671171,"Harry Morris, 1st Baron Morris of Kenwood",1893-10-07T00:00:00Z,21858,male
http://www.wikidata.org/entity/Q5714113,"Heneage Finch, 4th Earl of Aylesford",1751-07-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q5717663,"Henry Badeley, 1st Baron Badeley",1874-06-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q5717801,"Henry Barnes, 2nd Baron Gorell",1882-01-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q5718173,"Henry Bickersteth, 1st Baron Langdale",1783-06-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5718192,"Henry Bilson-Legge, 2nd Baron Stawell",1757-02-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q5718702,"Henry Brougham, 3rd Baron Brougham and Vaux",1836-09-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q5718742,"Henry Bruce, 2nd Baron Aberdare",1851-06-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q5718819,"Henry Buckley, 1st Baron Wrenbury",1845-09-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5718929,"Henry Butler, 14th Viscount Mountgarret",1844-12-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5719091,"Henry Cadogan, 4th Earl Cadogan",1812-02-15T00:00:00Z,22266,male
http://www.wikidata.org/entity/Q5719210,"Henry Carteret, 1st Baron Carteret",1735-11-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q5719311,"Henry Chaplin, 1st Viscount Chaplin",1840-12-22T00:00:00Z,16307,male
http://www.wikidata.org/entity/Q5719766,"Henry Conyngham, 1st Marquess Conyngham",1766-12-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q5719953,"Henry Crichton, 6th Earl Erne",1937-07-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q5720028,"Henry Cubitt, 4th Baron Ashcombe",1924-03-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q5720194,"Henry Daubney, 1st Earl of Bridgewater",1493-12-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q5720229,"Henry Dawson-Damer, 3rd Earl of Portarlington",1822-09-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q5721253,"Henry FitzAlan-Howard, 2nd Viscount FitzAlan of Derwent",1883-10-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q5721979,"Henry Gladstone, 1st Baron Gladstone of Hawarden",1852-04-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q5722860,"Henry Hepburne-Scott, 7th Lord Polwarth",1800-01-01T00:00:00Z,23545,male
http://www.wikidata.org/entity/Q5722880,"Henry Herbert, 7th Earl of Carnarvon",1924-01-19T00:00:00Z,13266,male
http://www.wikidata.org/entity/Q5723304,"Henry Howard, 3rd Earl of Effingham",1837-02-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q5724332,"Henry King-Tenison, 8th Earl of Kingston",1848-07-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q5724676,"Henry Lascelles, 5th Earl of Harewood",1846-08-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q5724686,"Henry Lascelles, 4th Earl of Harewood",1824-06-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5724850,"Henry Lennard, 12th Baron Dacre",1570-04-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q5725067,"Henry Lopes, 2nd Baron Ludlow",1865-09-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q5725963,"Henry Montagu, 1st Earl of Manchester",1563-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q5725981,"Henry Moore, 3rd Marquess of Drogheda",1825-08-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q5726004,"Henry Mordaunt, 2nd Earl of Peterborough",1621-11-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5726004,"Henry Mordaunt, 2nd Earl of Peterborough",1623-10-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5726240,"Henry Nelson, 2nd Baron Nelson of Stafford",1917-01-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q5726272,"Henry Nevill, 3rd Marquess of Abergavenny",1854-09-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q5726649,"Henry Paget, 1st Earl of Uxbridge",1744-06-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q336005,"Arnold van Keppel, 1st Earl of Albemarle",1670-01-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q336027,"Frederick Lugard, 1st Baron Lugard",1858-01-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q336036,"Rufus Isaacs, 1st Marquess of Reading",1860-10-10T00:00:00Z,20953,male
http://www.wikidata.org/entity/Q336040,"Herbert Plumer, 1st Viscount Plumer",1857-03-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q336049,"Colin Campbell, 1st Baron Clyde",1792-10-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q336057,"William Legge, 10th Earl of Dartmouth",1949-09-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q336065,"Hugh Trenchard, 1st Viscount Trenchard",1873-02-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q336074,Christopher Guest,1948-02-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q336077,"Garnet Wolseley, 1st Viscount Wolseley",1833-06-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q336084,"Adolphus Cambridge, 1st Marquess of Cambridge",1868-08-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q336138,"Charles Abbott, 1st Baron Tenterden",1762-10-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q336147,"George Townshend, 7th Marquess Townshend",1916-05-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q336154,"Richard Lyon-Dalberg-Acton, 2nd Baron Acton",1870-08-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q336186,"Adrian Foley, 8th Baron Foley",1923-08-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q336192,"George Douglas-Hamilton, 10th Earl of Selkirk",1906-01-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q336220,"Conrad Russell, 5th Earl Russell",1937-04-15T00:00:00Z,13593,male
http://www.wikidata.org/entity/Q336224,"Marcus Samuel, 1st Viscount Bearsted",1853-11-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q336227,"Charles Cathcart, 2nd Earl Cathcart",1783-12-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q336239,"Charles Cadogan, 8th Earl Cadogan",1937-03-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q336243,"Edward Douglas-Scott-Montagu, 3rd Baron Montagu of Beaulieu",1926-10-20T00:00:00Z,13290,male
http://www.wikidata.org/entity/Q336268,"Frederic Thesiger, 1st Viscount Chelmsford",1868-08-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q336280,"Gilbert Elliot-Murray-Kynynmound, 4th Earl of Minto",1845-07-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q336288,"George Milne, 1st Baron Milne",1866-11-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q336300,"Frederic Thesiger, 2nd Baron Chelmsford",1827-05-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q336307,Randall Davidson,1848-04-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q336320,"Philip Howard, 20th Earl of Arundel",1557-07-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q336335,"Lionel Tennyson, 3rd Baron Tennyson",1889-11-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q336344,Cosmo Gordon Lang,1864-10-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q336349,"John Tovey, 1st Baron Tovey",1885-03-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q336352,Lord Berners,1883-09-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q336357,"Simon Fraser, 15th Lord Lovat",1911-07-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q336373,"Michael Birkett, 2nd Baron Birkett",1929-10-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q336374,"Frederick Hamilton-Temple-Blackwood, 1st Marquess of Dufferin and Ava",1826-06-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q336411,"William Hay, 18th Earl of Erroll",1801-02-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q336414,"Wayland Young, 2nd Baron Kennet",1923-08-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q336442,"William Birdwood, 1st Baron Birdwood",1865-09-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q336449,John Lawrence,1811-03-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q336459,"Geoffrey Lawrence, 1st Baron Oaksey",1880-12-02T00:00:00Z,,male
